Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Facing,Facing_PriceCode,Road Access,Price
"Sanepa, L'",L,31597883.37,Sanepa,44394230.18,5,6,NE,35380083.03,16,59500000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,5,4,E,32747439.5,13,39000000
"Setipakha, L'",L,31597883.37,Setipakha,28637712.98,4,8,E,32747439.5,13,32000000
"Setipakha, L'",L,31597883.37,Setipakha,28637712.98,4,8,E,32747439.5,13,32500000
"Sunakothi, L'",L,31597883.37,Sunakothi,34811177.11,7.1,4,S,32245048.02,20,51500000
"Kalanki, K'",K,33377333.82,Kalanki,29237407.68,4,8,S,32245048.02,10,35000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.3,4,E,32747439.5,20,32500000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.1,5,N,30729924.74,13,32000000
"Sukedhara, K'",K,33377333.82,Sukedhara,35285287.52,5.2,5,S,32245048.02,13,55000000
"Setipakha, L'",L,31597883.37,Setipakha,28637712.98,2.3,5,E,32747439.5,13,23000000
"Chandragiri, K'",K,33377333.82,Chandragiri,28210833.64,3.3,3,E,32747439.5,20,17000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,5,S,32245048.02,13,24000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,4,4,S,32245048.02,13,27500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3.2,4,S,32245048.02,13,22500000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,4.2,4,E,32747439.5,13,18000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,3,S,32245048.02,14,25000000
"Setipakha, L'",L,31597883.37,Setipakha,28637712.98,3.1,1,NE,35380083.03,13,16500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,6.3,5,S,32245048.02,12,51000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,7,5,E,32747439.5,20,59900000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.2,5,N,30729924.74,13,27500000
"Sudal, B'",B,30105180.59,Sudal,26327061.99,4,2,E,32747439.5,13,12700000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,4,4,SE,33504792.57,20,22500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,6,6,S,32245048.02,18,61000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,4.1,5,S,32245048.02,18,36900000
"Sunakothi, L'",L,31597883.37,Sunakothi,34811177.11,2.3,3,E,32747439.5,20,23000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,5,S,32245048.02,14,32000000
"Nil Barahi Mandir, B'",B,30105180.59,Nil Barahi Mandir,28777436.9,3.2,6,SW,37155594.23,20,15500000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,4.2,7,W,31258615.52,13,42500000
"Katyani Chowk, K'",K,33377333.82,Katyani Chowk,36252121.65,7,9,E,32747439.5,24,65000000
"Gaurighat, K'",K,33377333.82,Gaurighat,34751795.25,4,6,N,30729924.74,15,35000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3.2,6,S,32245048.02,16,28000000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,3,2,S,32245048.02,13,13300000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.2,4,S,32245048.02,13,16000000
"Harisiddhi, L'",L,31597883.37,Harisiddhi,28943268.54,3.1,4,W,31258615.52,13,25000000
"Harisiddhi, L'",L,31597883.37,Harisiddhi,28943268.54,3,5,W,31258615.52,20,28000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,5,SW,37155594.23,14,27000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.2,5,S,32245048.02,16,39900000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,4,S,32245048.02,16,49900000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,4.2,5,E,32747439.5,10,17000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,3.3,4,SW,37155594.23,20,42500000
"Sanagaun, L'",L,31597883.37,Sanagaun,29331922.25,3,4,W,31258615.52,13,17000000
"Balkot, B'",B,30105180.59,Balkot,31371147.63,5,5,SE,33504792.57,20,52500000
"Bageshwori, B'",B,30105180.59,Bageshwori,29641073.26,5,7,S,32245048.02,13,25000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,4.2,7,W,31258615.52,13,32000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3.2,6,S,32245048.02,18,25000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,W,31258615.52,13,23500000
"Muhanpokhari, K'",K,33377333.82,Muhanpokhari,32161212.56,3.2,7,S,32245048.02,20,20000000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,3,3,W,31258615.52,13,39000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,5,N,30729924.74,12,33000000
"Chandol, K'",K,33377333.82,Chandol,39642083.64,9.3,6,E,32747439.5,20,85000000
"Hepali Height, K'",K,33377333.82,Hepali Height,36051111.34,5,4,N,30729924.74,16,60300000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,4,S,32245048.02,16,16500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,4,NW,34218387,20,22500000
"Hepali Height, K'",K,33377333.82,Hepali Height,36051111.34,6.2,6,S,32245048.02,13,33000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,9.1,8,SW,37155594.23,16,75000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,5,W,31258615.52,13,27500000
"Bojepokhari, L'",L,31597883.37,Bojepokhari,31597883.37,3.2,6,E,32747439.5,12,28500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,4,6,E,32747439.5,14,31500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,4,7,N,30729924.74,13,27500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,E,32747439.5,13,23500000
"Thaiba, L'",L,31597883.37,Thaiba,31469343.16,5.2,6,NE,35380083.03,20,29000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,6,N,30729924.74,13,25500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,3,N,30729924.74,20,32500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,5,E,32747439.5,13,27000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,4,W,31258615.52,13,24500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.2,5,N,30729924.74,13,29500000
"Lasuntar, K'",K,33377333.82,Lasuntar,32481111.52,4,5,NE,35380083.03,12,25000000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,6,6,S,32245048.02,13,45000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,4,E,32747439.5,13,24000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.2,4,N,30729924.74,13,23000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,4,SW,37155594.23,13,26500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,4.1,5,NW,34218387,13,32000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,E,32747439.5,13,29000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,W,31258615.52,20,27500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3.2,6,NE,35380083.03,13,25500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,5,W,31258615.52,13,27500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,5,W,31258615.52,26,34000000
"Nakhu, L'",L,31597883.37,Nakhu,31374118.07,3.2,4,E,32747439.5,20,27500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.1,5,NE,35380083.03,20,42500000
"Sanagaun, L'",L,31597883.37,Sanagaun,29331922.25,5.2,4,NE,35380083.03,13,16000000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,3.2,6,N,30729924.74,13,35500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,NE,35380083.03,13,27500000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,7.1,6,E,32747439.5,20,59000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,4,NW,34218387,20,28500000
"Taukhel, L'",L,31597883.37,Taukhel,30706569.47,4,5,W,31258615.52,12,27500000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,3.1,6,S,32245048.02,13,28000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,4,6,NW,34218387,14,32500000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,4.2,6,E,32747439.5,13,39000000
"Narayanthan, K'",K,33377333.82,Narayanthan,37084889.21,4,4,W,31258615.52,20,42500000
"Katunje, B'",B,30105180.59,Katunje,29629317.16,4.1,5,SW,37155594.23,13,34000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,7,4,E,32747439.5,20,47500000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,3.3,4,NE,35380083.03,13,34500000
"Nayapati, K'",K,33377333.82,Nayapati,33343030.74,6.1,11,W,31258615.52,20,29000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.9,5,SW,37155594.23,13,26500000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,6,4,S,32245048.02,15,15000000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,4.2,7,SE,33504792.57,16,42500000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,4.2,6,S,32245048.02,12,42000000
"Basundhara, K'",K,33377333.82,Basundhara,33996041.82,3.2,7,S,32245048.02,20,27500000
"Jyotinagar, K'",K,33377333.82,Jyotinagar,32457255.19,4.2,5,N,30729924.74,16,29500000
"Kuleshwor, K'",K,33377333.82,Kuleshwor,33377333.82,2.2,7,E,32747439.5,27,45000000
"Bansbari, K'",K,33377333.82,Bansbari,37830175.69,7,4,S,32245048.02,14,21000000
"Khumaltar, L'",L,31597883.37,Khumaltar,35811618.07,4.3,6,N,30729924.74,16,39000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,7.2,4,S,32245048.02,13,46000000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,3.2,6,E,32747439.5,13,24000000
"Mahadevtar, K'",K,33377333.82,Mahadevtar,38769524.16,10.2,8,SW,37155594.23,13,60000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4.2,6,E,32747439.5,13,38500000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,4,5,W,31258615.52,13,28000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.2,5,E,32747439.5,14,30000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,3,N,30729924.74,13,23000000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,3,5,E,32747439.5,20,26000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,3,5,E,32747439.5,12,25500000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,8,5,E,32747439.5,20,50000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,5.2,4,E,32747439.5,13,33000000
"Phutung, K'",K,33377333.82,Phutung,31639444.85,2.2,4,W,31258615.52,13,16000000
"Gurjudhara, K'",K,33377333.82,Gurjudhara,28584889.21,4,5,S,32245048.02,13,32500000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,5.2,5,E,32747439.5,20,39000000
"Balkumari, L'",L,31597883.37,Balkumari,38873677.11,9,6,E,32747439.5,13,55000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.2,5,NW,34218387,16,42500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,4,S,32245048.02,13,31000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,5,5,S,32245048.02,13,35000000
"Balkhu, K'",K,33377333.82,Balkhu,34044889.21,3.2,4,E,32747439.5,20,37000000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,6,E,32747439.5,13,28500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,7,E,32747439.5,13,36500000
"Grande Hospital, K'",K,33377333.82,Grande Hospital,33809123.06,3.2,6,S,32245048.02,13,33000000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6,5,S,32245048.02,20,62500000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,8,7,S,32245048.02,13,75000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,3,W,31258615.52,30,35000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,E,32747439.5,13,31000000
"Gwarko, L'",L,31597883.37,Gwarko,29086036.25,3,6,NE,35380083.03,13,23500000
"Gwarko, L'",L,31597883.37,Gwarko,29086036.25,3,4,W,31258615.52,13,29500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,6,E,32747439.5,13,46500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,6,S,32245048.02,13,31500000
"Uttardhoka, K'",K,33377333.82,Uttardhoka,31706667.11,4,5,S,32245048.02,20,15000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,9,2,SE,33504792.57,13,22500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,4,E,32747439.5,13,19000000
"Satdobato, L'",L,31597883.37,Satdobato,38589946.99,3.3,4,W,31258615.52,13,31000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4.2,4,E,32747439.5,20,43500000
"Gwarko, L'",L,31597883.37,Gwarko,29086036.25,3.1,5,N,30729924.74,12,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,5,E,32747439.5,13,31000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,6,6,W,31258615.52,20,55000000
"Gongabu, K'",K,33377333.82,Gongabu,35322539.91,7.1,10,N,30729924.74,12,60000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,N,30729924.74,13,28000000
"Ochu Height, L'",L,31597883.37,Ochu Height,31410519.63,3.1,6,N,30729924.74,13,27500000
"Gwarko, L'",L,31597883.37,Gwarko,29086036.25,3.2,5,S,32245048.02,13,29500000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,2.3,5,W,31258615.52,23,19500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,6,E,32747439.5,16,28000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,3,E,32747439.5,14,29000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,5,E,32747439.5,13,29000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,E,32747439.5,13,29000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,4,E,32747439.5,13,45000000
"Dhapasi, K'",K,33377333.82,Dhapasi,35561025.73,2.3,4,NW,34218387,13,22500000
"Golfutar, K'",K,33377333.82,Golfutar,37927521.49,3,5,E,32747439.5,14,26000000
"Dadhikot, B'",B,30105180.59,Dadhikot,29927061.99,4.3,8,SW,37155594.23,13,33000000
"Harisiddhi, L'",L,31597883.37,Harisiddhi,28943268.54,3,3,S,32245048.02,20,27000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.1,5,S,32245048.02,13,27500000
"Mulpani, K'",K,33377333.82,Mulpani,27382807.27,2.2,5,E,32747439.5,12,16000000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,7,6,W,31258615.52,14,47000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,4,S,32245048.02,13,25000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,4,W,31258615.52,13,25000000
"Sanepa, L'",L,31597883.37,Sanepa,44394230.18,7.2,6,S,32245048.02,13,90000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,9,N,30729924.74,12,23000000
"Lainchaur, K'",K,33377333.82,Lainchaur,33524848.93,8,8,S,32245048.02,8,35000000
"Greenhill City, K'",K,33377333.82,Greenhill City,31856111.52,4,8,W,31258615.52,11,27000000
"Sunakothi, L'",L,31597883.37,Sunakothi,34811177.11,9,5,S,32245048.02,20,85000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,5,5,NW,34218387,20,70000000
"Hattiban, L'",L,31597883.37,Hattiban,35023601.02,3.3,3,NW,34218387,22,35000000
"Lolang, K'",K,33377333.82,Lolang,26742083.64,3,11,W,31258615.52,10,18000000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,3,6,N,30729924.74,16,25000000
"Shantinagar, K'",K,33377333.82,Shantinagar,36121026.01,3,9,S,32245048.02,13,45000000
"Dakshindhoka, K'",K,33377333.82,Dakshindhoka,33377333.82,3,3,NE,35380083.03,20,26000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,6,W,31258615.52,13,34500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5,6,SW,37155594.23,14,37500000
"Mhaipi, K'",K,33377333.82,Mhaipi,33481111.52,5.1,4,N,30729924.74,20,42500000
"Dadhikot, B'",B,30105180.59,Dadhikot,29927061.99,5,4,E,32747439.5,10,30000000
"Mandikhatar, K'",K,33377333.82,Mandikhatar,33778245.74,8,6,NE,35380083.03,13,65000000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,4.2,8,E,32747439.5,14,30000000
"Lolang, K'",K,33377333.82,Lolang,26742083.64,3,11,SE,33504792.57,12,17500000
"Satungal, K'",K,33377333.82,Satungal,29184889.21,4.2,4,NW,34218387,13,29500000
"Dhapakhel, L'",L,31597883.37,Dhapakhel,28586036.25,6,6,N,30729924.74,13,43000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.1,6,E,32747439.5,13,31000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,6.3,7,S,32245048.02,13,45000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,5,S,32245048.02,13,26500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,5,S,32245048.02,13,29500000
"Greenland Chowk, K'",K,33377333.82,Greenland Chowk,33752121.65,5,5,SE,33504792.57,20,37500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,4,S,32245048.02,13,25500000
"Sanagaun, L'",L,31597883.37,Sanagaun,29331922.25,2.3,5,S,32245048.02,20,22500000
"Tikathali, L'",L,31597883.37,Tikathali,24394856.6,3,9,E,32747439.5,13,28500000
"Deuba Chowk, K'",K,33377333.82,Deuba Chowk,39860833.64,6,8,W,31258615.52,13,60000000
"Kageshwori, K'",K,33377333.82,Kageshwori,31290256.78,2.2,3,E,32747439.5,13,16500000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,10,N,30729924.74,13,33500000
"Wasik, K'",K,33377333.82,Wasik,33522778.18,5,9,W,31258615.52,13,27500000
"Bojepokhari, L'",L,31597883.37,Bojepokhari,31597883.37,3,7,N,30729924.74,13,22500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,7,E,32747439.5,13,25000000
"Sanagaun, L'",L,31597883.37,Sanagaun,29331922.25,5.3,6,E,32747439.5,15,28000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.2,5,S,32245048.02,13,26000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,4,W,31258615.52,13,28000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.2,5,W,31258615.52,13,27000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3.3,5,NW,34218387,16,32500000
"Deuba Chowk, K'",K,33377333.82,Deuba Chowk,39860833.64,7,4,S,32245048.02,14,65000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,7,SW,37155594.23,13,27500000
"Thamel, K'",K,33377333.82,Thamel,32433939.84,2.3,5,E,32747439.5,10,23000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,5.2,4,SE,33504792.57,13,57500000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,4,4,W,31258615.52,13,50000000
"Mid Baneshwor, K'",K,33377333.82,Mid Baneshwor,34897778.18,3,5,S,32245048.02,14,17500000
"Narayanthan, K'",K,33377333.82,Narayanthan,37084889.21,5,7,E,32747439.5,10,55000000
"Hepali Height, K'",K,33377333.82,Hepali Height,36051111.34,4.3,6,W,31258615.52,13,46500000
"Sanepa, L'",L,31597883.37,Sanepa,44394230.18,2.5,3,SE,33504792.57,13,35000000
"Baluwatar, K'",K,33377333.82,Baluwatar,43077101.66,6,8,S,32245048.02,10,76000000
"Manamaiju, K'",K,33377333.82,Manamaiju,34339608.13,9.1,4,SE,33504792.57,13,73500000
"Greenhill City, K'",K,33377333.82,Greenhill City,31856111.52,3,5,SE,33504792.57,13,23000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,6,6,SW,37155594.23,14,39000000
"Sainbu, L'",L,31597883.37,Sainbu,35731922.25,4,7,SE,33504792.57,18,35000000
"Thali, K'",K,33377333.82,Thali,29121026.01,2.2,5,E,32747439.5,12,16000000
"Balkot, B'",B,30105180.59,Balkot,31371147.63,3.3,5,W,31258615.52,13,28000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,4,10,W,31258615.52,16,40000000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,3.2,4,S,32245048.02,20,22500000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,4,4,S,32245048.02,15,29000000
"Jyotinagar, K'",K,33377333.82,Jyotinagar,32457255.19,3,4,S,32245048.02,20,26500000
"Bagdurbar, K'",K,33377333.82,Bagdurbar,33377333.82,4,6,S,32245048.02,13,30000000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,6.2,6,S,32245048.02,20,55500000
"Bijulibajar, K'",K,33377333.82,Bijulibajar,38070303.47,6,8,SE,33504792.57,12,85000000
"Sundarbasti, K'",K,33377333.82,Sundarbasti,32107222.42,3.2,4,E,32747439.5,13,33800000
"Pepsicola, K'",K,33377333.82,Pepsicola,36370158.96,5,5,N,30729924.74,13,29000000
"Harisiddhi, L'",L,31597883.37,Harisiddhi,28943268.54,3.2,5,E,32747439.5,13,26000000
"Ghattekulo, K'",K,33377333.82,Ghattekulo,33297576.2,3.2,6,E,32747439.5,18,32500000
"Bhangal, K'",K,33377333.82,Bhangal,27786495.85,5.1,7,SW,37155594.23,13,45000000
"Nakhudole, L'",L,31597883.37,Nakhudole,29844525.67,4.2,4,S,32245048.02,4,15500000
"Baluwakhani, K'",K,33377333.82,Baluwakhani,31485833.64,3.2,6,W,31258615.52,10,27500000
"Lele, L'",L,31597883.37,Lele,35361712.15,6.4,4,SE,33504792.57,20,73000000
"Kapan, K'",K,33377333.82,Kapan,25155878.88,4,5,SE,33504792.57,13,32000000
"Khusibu, K'",K,33377333.82,Khusibu,32983809.87,4,4,W,31258615.52,26,39000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,9,6,E,32747439.5,13,60000000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,7,6,SE,33504792.57,13,46000000
"Sitapaila, K'",K,33377333.82,Sitapaila,31149607.91,8.2,8,SE,33504792.57,12,49500000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,5,8,S,32245048.02,13,28000000
"Samakhusi, K'",K,33377333.82,Samakhusi,34209111.27,6,10,E,32747439.5,24,60000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,2.3,3,E,32747439.5,13,21500000
"Baluwakhani, K'",K,33377333.82,Baluwakhani,31485833.64,3,4,SE,33504792.57,12,21500000
"Mahadevtar, K'",K,33377333.82,Mahadevtar,38769524.16,10.2,5,SW,37155594.23,13,60000000
"Sampang Chowk, L'",L,31597883.37,Sampang Chowk,31456569.47,4.2,7,NE,35380083.03,13,38000000
"Ganesh Chowk, K'",K,33377333.82,Ganesh Chowk,38723666.91,6,8,N,30729924.74,20,58000000
"Bhaisepati, L'",L,31597883.37,Bhaisepati,39830061.41,5,7,S,32245048.02,20,42500000
"Makalbari, K'",K,33377333.82,Makalbari,29184889.21,3.3,8,SE,33504792.57,12,27500000
"Thaiba, L'",L,31597883.37,Thaiba,31469343.16,6,3,S,32245048.02,20,50000000
"Icimod, L'",L,31597883.37,Icimod,31498075.79,4.3,6,W,31258615.52,13,39000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4,3,S,32245048.02,14,42500000
"Tahachal, K'",K,33377333.82,Tahachal,37519524.16,4.1,4,N,30729924.74,20,56500000
"Lasuntar, K'",K,33377333.82,Lasuntar,32481111.52,4.1,4,E,32747439.5,13,31000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,3,6,E,32747439.5,16,22500000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,7,4,S,32245048.02,16,45000000
"Lubhu, L'",L,31597883.37,Lubhu,27393622.83,3,5,S,32245048.02,13,22000000
"Imadol, L'",L,31597883.37,Imadol,25687202.2,4.2,4,E,32747439.5,13,45000000
"Thecho, L'",L,31597883.37,Thecho,30069916.69,9.3,6,S,32245048.02,12,85000000
"Nakhipot, L'",L,31597883.37,Nakhipot,33737087.32,2.5,4,E,32747439.5,13,20000000
"Naxal, K'",K,33377333.82,Naxal,41298333.64,4,3,W,31258615.52,13,55000000
"Bafal, K'",K,33377333.82,Bafal,37063333.51,3.2,4,NE,35380083.03,14,37000000
"Banasthali, K'",K,33377333.82,Banasthali,36538666.91,4,6,E,32747439.5,13,34000000
"Budhanilkantha, K'",K,33377333.82,Budhanilkantha,39650175.48,9,4,S,32245048.02,12,57500000
"Chundevi, K'",K,33377333.82,Chundevi,33377333.82,6,5,N,30729924.74,15,67500000
"Thankot, K'",K,33377333.82,Thankot,20753333.46,5,6,W,31258615.52,10,22000000
"Sampang Chowk, L'",L,31597883.37,Sampang Chowk,31456569.47,2.3,5,S,32245048.02,13,23000000
"Danchhi, K'",K,33377333.82,Danchhi,33377333.82,3.1,2,S,32245048.02,10,15000000
"New Baneshwor, K'",K,33377333.82,New Baneshwor,32756111.52,1.1,3,E,32747439.5,20,16800000
"Kadaghari, K'",K,33377333.82,Kadaghari,27845965.17,3,1,S,32245048.02,15,17300000
"Hattigauda, K'",K,33377333.82,Hattigauda,40129495.1,6.2,4,W,31258615.52,30,77000000
"Mahadevsthan, K'",K,33377333.82,Mahadevsthan,25938222.55,5,6,S,32245048.02,10,22000000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,3.8,5,E,32747439.5,13,31000000
"Pasikot, K'",K,33377333.82,Pasikot,31132444.61,4,5,SE,33504792.57,13,29900000
