Location,District,District_PriceCode,Area,Area_PriceCode,Land Area,Bedrooms,Road Access,Facing,Facing_PriceCode,Price
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,4.1,5,13,NW,36240206.19,22000000
"'Sai Baba chowk, K'",K,40271779.3,Sai Baba Chowk,25000000,4,6,13,E,40021095.89,25000000
"'Greenland Chowk, K'",K,40271779.3,Greenland Chowk,41250000,9,7,10,E,40021095.89,45000000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,3.2,6,12,S,38378801.08,20000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,20,E,40021095.89,21000000
"'Chapali, K'",K,40271779.3,Chapali,41350000,5,5,12,NW,36240206.19,44000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4,3,16,N,36524064.17,40000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5,4,15,E,40021095.89,36000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.3,4,13,N,36524064.17,18000000
"'Saraswotinagar, K'",K,40271779.3,Saraswotinagar,31500000,7,4,13,NE,38939095.74,40000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,6,16,E,40021095.89,23500000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000,11,4,20,E,40021095.89,70000000
"'Bhimsengola, K'",K,40271779.3,Bhimsengola,98000000,7.2,4,16,N,36524064.17,65000000
"'Special Court, K'",K,40271779.3,Special Court,62500000,10,5,12,NE,38939095.74,62500000
"'Chandol, K'",K,40271779.3,Chandol,46812500,4,4,16,W,35035732.01,34000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.2,4,13,N,36524064.17,24500000
"'Kadaghari, K'",K,40271779.3,Kadaghari,18933333.33,3,6,13,SW,39995597.48,24000000
"'Bhangal, K'",K,40271779.3,Bhangal,26641463.41,3.1,5,13,NW,36240206.19,18500000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,3.1,5,13,N,36524064.17,20000000
"'Sipadol, B'",B,29873684.19,Sipadol,19125000,4.1,5,13,S,38378801.08,22000000
"'Bansbari, K'",K,40271779.3,Bansbari,52578947.37,7.2,6,20,W,35035732.01,52000000
"'Kupandole, L'",L,34535434.84,Kupandole,65055555.56,17.2,9,9,SW,39995597.48,80000000
"'Bhatkepati, K'",K,40271779.3,Bhatkepati,21250000,6,4,20,N,36524064.17,25000000
"'Dadhikot, B'",B,29873684.19,Dadhikot,27625000,4,12,20,SE,41320000,25000000
"'Dhungedhara, K'",K,40271779.3,Dhungedhara,34816666.67,4.1,7,13,SW,39995597.48,29800000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500,4.3,4,20,SE,41320000,31000000
"'Chabahil, K'",K,40271779.3,Chabahil,83909090.91,4.2,8,20,W,35035732.01,32000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,3.2,4,20,S,38378801.08,27000000
"'Radhe Radhe, B'",B,29873684.19,Radhe Radhe,37833333.33,4.3,4,20,E,40021095.89,27000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4,6,13,SE,41320000,23000000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,3,3,13,W,35035732.01,23000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,4,3,13,SE,41320000,16000000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,4,4,14,S,38378801.08,30000000
"'Sundarbasti, K'",K,40271779.3,Sundarbasti,30884210.53,4,4,12,SE,41320000,25000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500,4,5,15,S,38378801.08,27500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5,4,13,S,38378801.08,36000000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,3,3,13,N,36524064.17,23000000
"'Dhapakhel, L'",L,34535434.84,Dhapakhel,27325000,4,7,20,S,38378801.08,29000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.2,7,13,W,35035732.01,25000000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,3.1,10,25,W,35035732.01,28000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.3,6,16,E,40021095.89,29500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5,5,13,SW,39995597.48,33500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,4,5,13,NE,38939095.74,37500000
"'Sallaghari, B'",B,29873684.19,Sallaghari,31250000,4,6,13,SW,39995597.48,25000000
"'Srijananagar, B'",B,29873684.19,Srijananagar,19250000,3.3,5,8,E,40021095.89,16000000
"'Dhungedhara, K'",K,40271779.3,Dhungedhara,34816666.67,4,5,13,N,36524064.17,27500000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,2.3,5,13,N,36524064.17,16000000
"'Mulpani, K'",K,40271779.3,Mulpani,20590909.09,3,5,8,W,35035732.01,14000000
"'Dahachowk, K'",K,40271779.3,Dahachowk,18250000,2.4,4,18,W,35035732.01,18000000
"'Thecho, L'",L,34535434.84,Thecho,45833333.33,5.3,7,12,S,38378801.08,27500000
"'Nakhipot, L'",L,34535434.84,Nakhipot,39136363.64,3.1,4,15,E,40021095.89,23500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,4,5,28,SW,39995597.48,30000000
"'Deuba Chowk, K'",K,40271779.3,Deuba Chowk,50100000,6,4,15,N,36524064.17,47000000
"'Shankhamul, K'",K,40271779.3,Shankhamul,43166666.67,3,12,12,E,40021095.89,51000000
"'Kamalbinayak, B'",B,29873684.19,Kamalbinayak,39900000,4.2,9,13,SW,39995597.48,39900000
"'Mahadevtar, K'",K,40271779.3,Mahadevtar,51100000,7.2,14,12,E,40021095.89,42500000
"'Khumaltar, L'",L,34535434.84,Khumaltar,38023809.52,5,4,13,NE,38939095.74,28500000
"'Ram Mandir, K'",K,40271779.3,Ram Mandir,29380000,5,6,16,N,36524064.17,28500000
"'Bagbazar, K'",K,40271779.3,Bagbazar,48000000,2,4,20,E,40021095.89,26000000
"'Khusibu, K'",K,40271779.3,Khusibu,45666666.67,2.2,6,13,E,40021095.89,22500000
"'Chhauni, K'",K,40271779.3,Chhauni,40166666.67,4.2,4,14,N,36524064.17,31000000
"'Chhauni, K'",K,40271779.3,Chhauni,40166666.67,12.2,5,12,E,40021095.89,85000000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000,4.1,5,12,E,40021095.89,22500000
"'Gurjudhara, K'",K,40271779.3,Gurjudhara,21375000,3,4,13,W,35035732.01,15500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,4,5,15,E,40021095.89,32500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,12,6,13,W,35035732.01,100000000
"'Tinkune, K'",K,40271779.3,Tinkune,38750000,4.2,6,16,E,40021095.89,45000000
"'Dhungedhara, K'",K,40271779.3,Dhungedhara,34816666.67,16,5,12,N,36524064.17,72500000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,4.1,6,13,S,38378801.08,28700000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,12,7,20,SW,39995597.48,92000000
"'Ganesh Chowk, K'",K,40271779.3,Ganesh Chowk,43018181.82,4,4,15,S,38378801.08,32000000
"'Grande Hospital, K'",K,40271779.3,Grande Hospital,34471428.57,3.1,3,21,NE,38939095.74,24500000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,4.1,4,15,SW,39995597.48,33000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500,4,5,15,S,38378801.08,27000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500,3.2,4,15,S,38378801.08,24000000
"'Mulpani, K'",K,40271779.3,Mulpani,20590909.09,4.2,8,12,W,35035732.01,29500000
"'Gokarneswhor, K'",K,40271779.3,Gokarneswhor,24166666.67,4,8,11,S,38378801.08,27000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,4,6,18,E,40021095.89,28000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.1,4,18,NW,36240206.19,19900000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,5,4,16,E,40021095.89,25000000
"'Ganesh Chowk, K'",K,40271779.3,Ganesh Chowk,43018181.82,5,5,13,S,38378801.08,35000000
"'Ganesh Chowk, K'",K,40271779.3,Ganesh Chowk,43018181.82,4.2,5,15,SW,39995597.48,32000000
"'Narayanthan, K'",K,40271779.3,Narayanthan,57666666.67,7.2,4,13,NE,38939095.74,55000000
"'Narayanthan, K'",K,40271779.3,Narayanthan,57666666.67,4,5,13,NE,38939095.74,35000000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,3,4,20,E,40021095.89,23500000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,3,4,16,S,38378801.08,23000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.3,4,16,E,40021095.89,28000000
"'Kusunti, L'",L,34535434.84,Kusunti,47312500,3.1,4,15,NW,36240206.19,23500000
"'Shankhamul, K'",K,40271779.3,Shankhamul,43166666.67,4,7,13,W,35035732.01,40000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,4,6,12,E,40021095.89,21500000
"'Gothatar, K'",K,40271779.3,Gothatar,30709090.91,6,4,20,SW,39995597.48,40000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,3,6,13,S,38378801.08,20500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,7,5,20,E,40021095.89,45000000
"'Khadka Gaun, K'",K,40271779.3,Khadka Gaun,24850000,4,4,13,NW,36240206.19,23000000
"'Mandikhatar, K'",K,40271779.3,Mandikhatar,45133333.33,5,6,18,E,40021095.89,45000000
"'Nakhipot, L'",L,34535434.84,Nakhipot,39136363.64,7,8,20,W,35035732.01,80000000
"'Mahadevsthan, K'",K,40271779.3,Mahadevsthan,12614285.71,3,2,10,E,40021095.89,10500000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,4,3,13,S,38378801.08,21100000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,3.2,3,13,E,40021095.89,14000000
"'Thaiba, L'",L,34535434.84,Thaiba,30846153.85,6,4,20,NE,38939095.74,48500000
"'Dhumbarahi, K'",K,40271779.3,Dhumbarahi,59708333.33,16,4,15,SE,41320000,130000000
"'Narephate, K'",K,40271779.3,Narephate,31166666.67,6,6,13,W,35035732.01,38500000
"'Sano bharyang, K'",K,40271779.3,Sano Bharyang,35300000,5.1,7,12,S,38378801.08,18500000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,6.5,5,14,S,38378801.08,70000000
"'Chandol, K'",K,40271779.3,Chandol,46812500,6,5,18,N,36524064.17,46000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,8.6,7,13,S,38378801.08,115000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4,6,16,NW,36240206.19,37500000
"'Narayanthan, K'",K,40271779.3,Narayanthan,57666666.67,11,6,14,SE,41320000,80000000
"'Naxal, K'",K,40271779.3,Naxal,68200000,17,5,16,S,38378801.08,135000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,6,6,20,S,38378801.08,33000000
"'Hepali Height, K'",K,40271779.3,Hepali Height,38807142.86,4,6,14,N,36524064.17,33000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.2,4,16,N,36524064.17,24000000
"'Makalbari, K'",K,40271779.3,Makalbari,23000000,2.2,6,12,NE,38939095.74,17000000
"'Karyabinayak, L'",L,34535434.84,Karyabinayak,34166666.67,4,4,20,W,35035732.01,32500000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4,7,20,N,36524064.17,29500000
"'Mulpani, K'",K,40271779.3,Mulpani,20590909.09,4.1,4,14,SE,41320000,22500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.2,4,20,N,36524064.17,25000000
"'Ram Mandir, K'",K,40271779.3,Ram Mandir,29380000,4.2,6,13,SW,39995597.48,27200000
"'Sukedhara, K'",K,40271779.3,Sukedhara,38941379.31,6,5,12,W,35035732.01,40000000
"'Dhumbarahi, K'",K,40271779.3,Dhumbarahi,59708333.33,5.5,7,12,E,40021095.89,62500000
"'Dhungedhara, K'",K,40271779.3,Dhungedhara,34816666.67,3.2,7,12,S,38378801.08,26000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,4.2,4,13,W,35035732.01,16000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,2.2,3,13,E,40021095.89,17000000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,5.2,5,13,S,38378801.08,40000000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,4,5,15,NW,36240206.19,19500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,4,5,20,SE,41320000,37000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3,4,13,E,40021095.89,15000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,4,13,N,36524064.17,19000000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,5,3,13,E,40021095.89,32000000
"'Rudreshwor, K'",K,40271779.3,Rudreshwor,54909090.91,7.2,5,14,S,38378801.08,42000000
"'Narayanthan, K'",K,40271779.3,Narayanthan,57666666.67,6,5,18,S,38378801.08,47500000
"'Deuba Chowk, K'",K,40271779.3,Deuba Chowk,50100000,4.1,5,14,SW,39995597.48,32500000
"'Pepsicola, K'",K,40271779.3,Pepsicola,37138888.89,3.3,4,20,SE,41320000,33000000
"'Baluwatar, K'",K,40271779.3,Baluwatar,77346153.85,5,4,13,SE,41320000,55000000
"'Rudreshwor, K'",K,40271779.3,Rudreshwor,54909090.91,5,7,18,NW,36240206.19,37500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4,4,20,N,36524064.17,38000000
"'Sudal, B'",B,29873684.19,Sudal,13733333.33,3,2,10,N,36524064.17,7500000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3.2,4,20,E,40021095.89,24500000
"'Golfutar, K'",K,40271779.3,Golfutar,47734782.61,4,5,13,SE,41320000,27000000
"'Liwali, B'",B,29873684.19,Liwali,35000000,7.2,3,13,E,40021095.89,35000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,14,E,40021095.89,18500000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,3.2,4,20,N,36524064.17,26500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,7,13,N,36524064.17,16000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,3,4,13,E,40021095.89,23000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5.2,7,13,SE,41320000,26500000
"'Dholahiti, L'",L,34535434.84,Dholahiti,33750000,4,4,20,W,35035732.01,27500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,E,40021095.89,19000000
"'Shantinagar, K'",K,40271779.3,Shantinagar,46114285.71,3,10,30,S,38378801.08,39000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4.2,4,13,E,40021095.89,25500000
"'Dhungedhara, K'",K,40271779.3,Dhungedhara,34816666.67,3.2,5,12,S,38378801.08,28000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3,7,5,W,35035732.01,10500000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3,3,13,N,36524064.17,11500000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,4,6,14,W,35035732.01,30000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000,4,5,32,E,40021095.89,30000000
"'Ramkot, K'",K,40271779.3,Ramkot,25384615.38,4,4,20,N,36524064.17,15500000
"'Ramkot, K'",K,40271779.3,Ramkot,25384615.38,5,4,20,N,36524064.17,17500000
"'Khusibu, K'",K,40271779.3,Khusibu,45666666.67,4.2,7,20,E,40021095.89,41000000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,4,6,13,N,36524064.17,21500000
"'Hattiban, L'",L,34535434.84,Hattiban,39415384.62,4,5,13,N,36524064.17,21000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,5,4,15,N,36524064.17,35000000
"'Shovahiti, L'",L,34535434.84,Shovahiti,25000000,4.2,2,10,S,38378801.08,25000000
"'Basantanagar, K'",K,40271779.3,Basantanagar,13000000,3.2,2,13,E,40021095.89,13000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,5.1,6,13,NW,36240206.19,41500000
"'Grande Hospital, K'",K,40271779.3,Grande Hospital,34471428.57,4,4,26,N,36524064.17,26000000
"'Grande Hospital, K'",K,40271779.3,Grande Hospital,34471428.57,4,6,26,E,40021095.89,28000000
"'Deuba Chowk, K'",K,40271779.3,Deuba Chowk,50100000,6,6,14,E,40021095.89,36000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5,4,14,E,40021095.89,34500000
"'Gwarko, L'",L,34535434.84,Gwarko,27142857.14,4.2,5,13,S,38378801.08,30000000
"'Tokha, K'",K,40271779.3,Tokha,26794117.65,7,4,20,W,35035732.01,38000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,3,5,13,NW,36240206.19,31000000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4.1,5,10,S,38378801.08,29000000
"'Thulo Bharayang, K'",K,40271779.3,Thulo Bharayang,35125000,7,7,13,N,36524064.17,39500000
"'Chandol, K'",K,40271779.3,Chandol,46812500,5.2,5,20,E,40021095.89,47500000
"'New Buspark, K'",K,40271779.3,New Buspark,50333333.33,3,4,13,E,40021095.89,26000000
"'Mahadevsthan, K'",K,40271779.3,Mahadevsthan,12614285.71,3,2,13,N,36524064.17,9800000
"'Hepali Height, K'",K,40271779.3,Hepali Height,38807142.86,4,3,13,S,38378801.08,22500000
"'Nakhu, L'",L,34535434.84,Nakhu,31019047.62,4,4,20,E,40021095.89,28000000
"'Karyabinayak, L'",L,34535434.84,Karyabinayak,34166666.67,6,5,16,SE,41320000,35000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,7,6,13,S,38378801.08,36000000
"'Mulpani, K'",K,40271779.3,Mulpani,20590909.09,2.5,4,10,SE,41320000,12500000
"'Taukhel, L'",L,34535434.84,Taukhel,30125000,4,3,26,E,40021095.89,25000000
"'Gothatar, K'",K,40271779.3,Gothatar,30709090.91,3.1,6,13,W,35035732.01,23000000
"'Balambu, K'",K,40271779.3,Balambu,21000000,3.1,5,13,E,40021095.89,18000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4,6,13,E,40021095.89,25000000
"'Khadka Gaun, K'",K,40271779.3,Khadka Gaun,24850000,4,5,16,W,35035732.01,21500000
"'Bhutkhel , K'",K,40271779.3,Bhutkhel,22350000,3,5,10,S,38378801.08,18000000
"'Chyasal, L'",L,34535434.84,Chyasal,23250000,3,7,13,W,35035732.01,24000000
"'Thulo Bharayang, K'",K,40271779.3,Thulo Bharayang,35125000,3.2,5,16,W,35035732.01,24000000
"'Dhapakhel, L'",L,34535434.84,Dhapakhel,27325000,2.2,3,20,E,40021095.89,14500000
"'Panipokhari, K'",K,40271779.3,Panipokhari,59500000,5.2,4,20,E,40021095.89,54000000
"'Kapan, K'",K,40271779.3,Kapan,24537096.77,4,6,14,E,40021095.89,21000000
"'Manabahadur Marga, K'",K,40271779.3,Manabahadur Marga,31500000,4,5,13,N,36524064.17,27000000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,7,4,20,S,38378801.08,57500000
"'Bansbari, K'",K,40271779.3,Bansbari,52578947.37,8,6,20,E,40021095.89,45000000
"'Kavresthali, K'",K,40271779.3,Kavresthali,17000000,4,3,10,N,36524064.17,15500000
"'Goldhunga, K'",K,40271779.3,Goldhunga,20686666.67,4,4,26,E,40021095.89,18500000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,4,5,13,E,40021095.89,30000000
"'Nakhipot, L'",L,34535434.84,Nakhipot,39136363.64,4.2,5,20,N,36524064.17,25000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,4,4,16,N,36524064.17,19000000
"'Mitrapark, K'",K,40271779.3,Mitrapark,72000000,4.3,6,30,SW,39995597.48,49000000
"'Gongabu, K'",K,40271779.3,Gongabu,42027777.78,4.2,5,20,W,35035732.01,35000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,5.1,6,13,E,40021095.89,32500000
"'Gyaneshwor, K'",K,40271779.3,Gyaneshwor,40000000,6,4,15,S,38378801.08,35000000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4,4,13,E,40021095.89,24500000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,3.3,5,13,N,36524064.17,22000000
"'Shankhamul, K'",K,40271779.3,Shankhamul,43166666.67,4,6,15,S,38378801.08,55500000
"'Jawalakhel, L'",L,34535434.84,Jawalakhel,66500000,7,4,16,N,36524064.17,90000000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,4.2,4,20,W,35035732.01,50000000
"'Bansbari, K'",K,40271779.3,Bansbari,52578947.37,3.2,6,18,E,40021095.89,38000000
"'Banasthali, K'",K,40271779.3,Banasthali,47525000,3.2,5,8,N,36524064.17,20000000
"'Balkumari, L'",L,34535434.84,Balkumari,58714285.71,4.2,6,18,E,40021095.89,50000000
"'Tikathali, L'",L,34535434.84,Tikathali,21964285.71,3,5,13,W,35035732.01,16000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,5,4,16,E,40021095.89,32500000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,4,6,16,S,38378801.08,16000000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3.1,5,13,W,35035732.01,16000000
"'Siddhartha Colony, K'",K,40271779.3,Siddhartha Colony,76666666.67,9,9,12,S,38378801.08,70000000
"'Chapali, K'",K,40271779.3,Chapali,41350000,3.3,7,13,E,40021095.89,29500000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4,5,14,E,40021095.89,22000000
"'Bafal, K'",K,40271779.3,Bafal,36767857.14,3.3,5,15,NE,38939095.74,31000000
"'Lubhu, L'",L,34535434.84,Lubhu,20353333.33,5,4,13,S,38378801.08,18500000
"'Nagarjun, K'",K,40271779.3,Nagarjun,44030000,4.1,6,22,SE,41320000,22500000
"'Kumarigal, K'",K,40271779.3,Kumarigal,35000000,6.2,4,10,W,35035732.01,35000000
"'Tenzing Chowk, K'",K,40271779.3,Tenzing Chowk,39375000,4,6,13,W,35035732.01,29000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,4.1,3,20,N,36524064.17,22000000
"'Bhaisepati, L'",L,34535434.84,Bhaisepati,47003669.23,3,5,12,NE,38939095.74,21000000
"'Sitapaila, K'",K,40271779.3,Sitapaila,32122471.91,4.2,4,15,S,38378801.08,34500000
"'Setipakha, L'",L,34535434.84,Setipakha,25400000,5,5,16,E,40021095.89,21000000
"'Basundhara, K'",K,40271779.3,Basundhara,40705882.35,3,6,12,E,40021095.89,26000000
"'Rudreshwor, K'",K,40271779.3,Rudreshwor,54909090.91,2.2,5,10,W,35035732.01,10500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,12,N,36524064.17,18500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,6,13,S,38378801.08,16500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,5,15,S,38378801.08,25000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.2,4,13,S,38378801.08,22000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,5,13,E,40021095.89,21500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,4.2,4,13,S,38378801.08,24500000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,3.2,5,12,W,35035732.01,20700000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,3.2,4,14,W,35035732.01,22000000
"'Lolang, K'",K,40271779.3,Lolang,19860000,3.1,4,12,S,38378801.08,15500000
"'Thankot, K'",K,40271779.3,Thankot,16989743.59,3.1,3,13,SE,41320000,11500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,4,13,S,38378801.08,21500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,13,E,40021095.89,17500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,5,12,N,36524064.17,18500000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,5,13,E,40021095.89,19800000
"'Bhatkepati, K'",K,40271779.3,Bhatkepati,21250000,3.3,5,13,S,38378801.08,17500000
"'Dhapasi, K'",K,40271779.3,Dhapasi,43197058.82,5,5,13,S,38378801.08,32500000
"'New Baneshwor, K'",K,40271779.3,New Baneshwor,29650000,4,4,13,N,36524064.17,42500000
"'Kadaghari, K'",K,40271779.3,Kadaghari,18933333.33,3,2,13,W,35035732.01,12000000
"'Kalanki, K'",K,40271779.3,Kalanki,26308823.53,4.2,4,13,E,40021095.89,28000000
"'Dharmasthali, K'",K,40271779.3,Dharmasthali,19500000,5,5,11,NE,38939095.74,24000000
"'Taulung, K'",K,40271779.3,Taulung,40166666.67,6,6,18,NE,38939095.74,42500000
"'Matatirtha, K'",K,40271779.3,Matatirtha,24571428.57,5,4,13,N,36524064.17,33000000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3.1,5,13,N,36524064.17,20700000
"'Imadol, L'",L,34535434.84,Imadol,26245555.56,3,4,13,S,38378801.08,18200000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4,6,13,N,36524064.17,22400000
"'Syuchatar, K'",K,40271779.3,Syuchatar,27519230.77,4,6,12,NE,38939095.74,24500000
"'Hattigauda, K'",K,40271779.3,Hattigauda,40888888.89,5,7,12,W,35035732.01,32500000
"'Budhanilkantha, K'",K,40271779.3,Budhanilkantha,54403539.82,3,4,10,NE,38939095.74,29900000
"'Ram Mandir, K'",K,40271779.3,Ram Mandir,29380000,2.5,5,10,W,35035732.01,26500000
"'Mahadevsthan, K'",K,40271779.3,Mahadevsthan,12614285.71,2.2,2,10,W,35035732.01,11000000
"'Mahadevsthan, K'",K,40271779.3,Mahadevsthan,12614285.71,3.2,2,15,W,35035732.01,11500000
"'Katunje, B'",B,29873684.19,Katunje,23400000,2.2,4,15,E,40021095.89,14000000
"'Katunje, B'",B,29873684.19,Katunje,23400000,5,5,13,S,38378801.08,13500000
"'Balkot, B'",B,29873684.19,Balkot,33999999.9,3.3,6,20,NE,38939095.74,25000000
"'Khumaltar, L'",L,34535434.84,Khumaltar,38023809.52,4.2,3,13,NE,38939095.74,21000000
"'Mahadevsthan, K'",K,40271779.3,Mahadevsthan,12614285.71,3,5,13,W,35035732.01,11500000
"'Chamati, K'",K,40271779.3,Chamati,48083333.33,4.2,6,12,W,35035732.01,30000000
"'Kalimati, K'",K,40271779.3,Kalimati,50750000,3,6,15,E,40021095.89,50000000
"'Kalimati, K'",K,40271779.3,Kalimati,50750000,3,4,20,W,35035732.01,22500000
